# Niveau de chaque lieu tel que le curateur l'a vu à sa dernière revue.
#
# Le niveau d'un lieu n'est pas une propriété du lieu : c'est son rang dans sa
# collection. Ajouter un signal au score, ou seulement collecter dix lieux de
# plus, peut donc faire descendre un lieu qu'on avait validé — sans que rien ne
# le dise.
#
# Ce fichier est la photographie du dernier état VU. `build` compare et signale
# les écarts ; `apply-review` la met à jour, parce que c'est le moment où le
# curateur a regardé.
#
wikidata_id,tier,theme,name
Q1894831,3,villages,Poffabro
Q1895577,3,cathedrales,Sanctuaire Marie-Auxiliatrice
Q189883,1,musees,Palais des Doges
Q191739,1,cathedrales,Cathédrale Santa Maria del Fiore
Q192784,1,monuments,Colonne Trajane
Q192917,1,villages,Erice
Q19347,3,iles,Île de Gorgone
Q19378,2,iles,Giannutri
Q1945513,3,sommets,Montagnola senese
Q1945737,1,sommets,Monte Baldo
Q1945818,2,sommets,Mont Cimone
Q1945873,2,sommets,Monte Limbara
Q1945886,3,sommets,Monte Ortobene
Q1945888,3,sommets,Monte Pizzocolo
Q1945906,2,sommets,Mont Pisanino
Q1945932,3,musees,Monte Sirai
Q1945934,3,sommets,Monte Stivo
Q1945943,3,sommets,Monte Taccone
Q1945947,3,sommets,Monte Venda
Q1945959,3,sommets,Monte delle Figne
Q1945976,2,megalithes,Mont d'Accoddi
Q1947692,3,musees,Morgantina
Q1954221,3,musees,Musée archéologique régional d'Agrigente
Q1954223,3,musees,Musée archéologique régional Paolo Orsi de Syracuse
Q1954237,3,musees,Musée archéologique régional Antonino-Salinas
Q1954272,3,maisons,Museo Sartorio
Q1954273,3,musees,Musée Revoltella
Q19621608,2,cascades,Cascata a mare di Capu Nieddu
Q1971299,2,maisons,Palais Colonna
Q19740031,3,iles,Sardaigne
Q19824,3,musees,Palais royal de Turin
Q19826,2,monuments,Palais Madame
Q19829,3,musees,Palais Carignan
Q19830,3,chateaux,Château du Valentino
Q19834,2,musees,Pavillon de chasse de Stupinigi
Q19838,1,chateaux,Palais royal de Venaria
Q19844,3,musees,Château de Rivoli
Q19846,3,chateaux,Château d'Agliè
Q19850,3,chateaux,Château de Moncalieri
Q19851,2,chateaux,Château royal de Racconigi
Q19856,3,chateaux,Castello di Govone
Q19877,1,musees,Musée Égyptologique de Turin
Q19881,1,abbayes,Abbaye Saint-Michel-de-la-Cluse
Q1989713,3,megalithes,Hippana
Q1994964,1,grottes,Grottes de Frasassi
Q1996075,2,musees,Chapelle Brancacci
Q1997405,3,megalithes,Norchia
Q2000309,3,megalithes,Olympéion d'Agrigente
Q20008722,3,megalithes,Veleia
Q20009286,3,monuments,Palazzo Carminali Bottigella
Q2001128,3,cathedrales,Basilique Santa Maria Maggiore de Bergame
Q2004104,2,cathedrales,Sanctuaire Madonna di San Luca
Q2005265,2,megalithes,Nuraghe Arrubiu
Q2006730,3,monuments,Palais du Podestat
Q20089199,3,monuments,Palazzo Contrari
Q20090,3,villages,Garessio
Q20105,3,villages,Guarene
Q2014084,3,iles,Santo Stefano
Q20143,3,villages,Bettona
Q20144,3,villages,Bevagna
Q2015116,2,megalithes,Amphithéâtre de Pompéi
Q201902,2,musees,Mole Antonelliana
Q20191,3,villages,Monforte d'Alba
Q2019284,3,cathedrales,Cathédrale de Vicence
Q20250707,3,maisons,Villa Mariani
Q20251,3,villages,Neive
Q20281,3,villages,Ostana
Q2031664,3,maisons,Villa Badoer
Q203241,1,sommets,Marmolada
Q2034331,2,musees,Palazzo Rosso
Q2034923,3,cathedrales,Basilique Sainte-Marie de Collemaggio
Q2035053,2,jardins,Giardino botanico André Heller
Q2036332,3,cathedrales,Basilique San Pietro in Ciel d'Oro
Q20390,3,villages,Castiglione del Lago
Q20403,3,villages,Citerna
Q204152,1,villages,Isola del Giglio
Q20421,3,villages,Corciano
Q20427,3,villages,Deruta
Q2046117,2,sommets,Paganella
Q20472,3,villages,Massa Martana
Q2047529,3,monuments,Palazzo Chiaramonte Steri
Q2047566,2,monuments,Palazzo Ducale
Q20476,3,villages,Monte Castello di Vibio
Q2047639,3,monuments,Palazzo dei Diamanti
Q20478,3,villages,Montefalco
Q20483,3,villages,Monteleone di Spoleto
Q20487,3,villages,Montone
Q20491,3,villages,Nocera Umbra
Q20494,2,villages,Norcia
Q20497,3,villages,Paciano
Q20501,3,villages,Panicale
Q20504,3,villages,Passignano sul Trasimeno
Q2051142,3,chateaux,Château Dentice di Frasso
Q20516,3,villages,Preci
Q20529,3,villages,Sellano
Q20559,2,villages,Spello
Q20590,3,villages,Torgiano
Q20604,3,villages,Trevi
Q2060988,2,maisons,Villa Pisani
Q2063557,2,ponts,Pont de Tibère
Q206365,2,maisons,Villa Medicea di Fiesole
Q2065939,3,megalithes,Spina
Q2066497,3,musees,Église Saint-Catalde de Palerme
Q206927,3,villages,Frontino
Q206990,3,villages,Gradara
Q20705,3,villages,Vallo di Nera
Q207070,3,villages,Macerata Feltria
Q207099,3,villages,Mercatello sul Metauro
Q207161,3,villages,Mondavio
Q2071624,3,piazzas,Piazza Cordusio
Q207185,3,villages,Mondolfo
Q207231,3,villages,Monte Grimano
Q207323,1,iles,Vulcano
Q20744415,3,maisons,Musée national du judaïsme italien et de la Shoah
Q207463,3,villages,Pergola
Q207486,1,cathedrales,Basilique Saint-François
Q207808,2,megalithes,Circus Maximus
Q208114,2,iles,Île de Pianosa
Q208180,1,lacs,Lac de Bolsena
Q2084394,2,maisons,Villa Godi Malinverni
Q208633,1,ponts,Ponte Vecchio
Q20909296,3,monuments,Palais du Podestat
Q2091949,2,piazzas,Piazza Santo Stefano
Q2091950,3,piazzas,Piazza della Vittoria
Q2094778,2,maisons,Villa Medicea di Castello
Q2096472,3,monuments,Teatro Regio
Q2103738,3,megalithes,Pont San Lorenzo
Q2103761,1,ponts,Pont de la Madeleine
Q2103779,3,megalithes,Pont d'Auguste
Q2107814,3,musees,Pranu Muttedu
Q21097741,3,sommets,Monte Antola
Q211295,2,megalithes,Forum de Trajan
Q2118904,3,iles,Sant'Elena
Q21192696,2,plages,Capo San Vito
Q21194396,3,monuments,Palazzo del Comune
Q21194402,3,monuments,Palais Cusani
Q21194420,3,monuments,Palais du Gouverneur de Parme
Q21208502,3,megalithes,Criptoportico romano
Q212164,3,chateaux,Forteresse de Fortezza
Q21235393,3,megalithes,Falerio Picenus
Q2137162,3,megalithes,Satricum
Q2142241,2,megalithes,Arc de Bénévent
Q214701,3,villages,Manciano
Q214731,3,villages,Monte Argentario
Q214929,2,villages,Pitigliano
Q215008,2,villages,Santa Fiora
Q215164,3,villages,Sorano
Q21552374,3,megalithes,Sanctuaire italique de Pietrabbondante
Q2155315,3,sommets,Rittner Horn
Q215897,1,chateaux,Castel del Monte
Q216479,2,villages,Barga
Q2165810,3,musees,Villa Lante
Q216959,3,villages,Castiglione di Garfagnana
Q216977,3,villages,Coreglia Antelminelli
Q217527,1,piazzas,Place Saint-Marc
Q219502,1,abbayes,Basilique Sainte-Justine
Q2195498,3,sommets,Monte Chiadenis
Q21995943,3,dunes-marais,Laguna di Mistras
Q220990,3,iles,Mal di Ventre
Q2210995,3,megalithes,Sacriport
Q2217047,3,lacs,Lac d'Antorno
Q2219863,3,iles,Ile de San Pantaleo
Q22222877,3,monuments,Torre Vanga
Q2222728,3,lacs,Lac de Santa Giustina
Q2223289,2,megalithes,Sanctuaire nuragique de Santa Vittoria
Q2223903,2,megalithes,Nécropole de Sant'Andrea Priu
Q223079,1,monuments,Palais du Quirinal
Q223513,3,villages,Castel di Tora
Q223942,2,monuments,La Fenice
Q2239600,3,lacs,Idroscalo di Milano
Q224048,3,villages,Collalto Sabino
Q224144,3,villages,Greccio
Q224202,3,villages,Magliano Sabina
Q224272,3,villages,Orvinio
Q2246183,3,megalithes,Cures Sabini
Q224779,2,chateaux,Château d'Arco
Q224961,2,cathedrales,Basilique Sainte-Marie-Glorieuse-des-Frères de Venise
Q2250212,3,iles,Spargi
Q2252001,3,musees,Musée archéologique national d'Ombrie
Q2252810,2,piazzas,Piazza del Duomo
Q22536,3,villages,Orta San Giulio
Q2253879,3,megalithes,Hypogée des Volumni
Q2255867,1,chateaux,Fort de Bard
Q2256770,1,plages,Cap Caccia
Q2258312,3,dunes-marais,Lagune de Grado
Q2258864,3,iles,Capraia
Q2258873,3,iles,Île de Pianosa
Q2258943,3,villages,Strassoldo
Q2259119,3,lacs,Lac di Monate
Q2261984,3,cathedrales,Rotonde San Lorenzo
Q226221,2,iles,Lido de Venise
Q2262528,3,megalithes,Entella
Q2263308,3,cathedrales,Cathédrale San Donato
Q2265902,2,monuments,Torre Guinigi
Q2271750,3,sommets,Creta Forata
Q2273465,3,cathedrales,Cathédrale d'Alghero
Q2274063,3,monuments,Nuraghe Seruci
Q2274328,3,megalithes,Suessula
Q2275983,3,megalithes,Éryx
Q227641,3,villages,Zuccarello
Q2276731,2,chateaux,Château de Duino
Q2287001,3,cathedrales,Basilique de la Santissima Annunziata
Q2287080,3,chateaux,Trois tours de Saint-Marin
Q2288502,3,monuments,Palais Porto
Q2292319,3,megalithes,Aitna
Q2293161,3,sommets,Monte Catria
Q2294135,3,monuments,Teatro Verdi
Q2295190,3,maisons,Villa Lante
Q2299021,3,monuments,Opera Carlo Felice Genova
Q2299393,3,maisons,Villa Serego
Q2299483,3,maisons,Villa Angarano
Q23000145,3,megalithes,Tunnels de Claude
Q2304697,3,megalithes,Torre Astura
Q2306368,3,monuments,Teatro comunale
Q231699,2,cathedrales,Basilique Saint-Paul-hors-les-Murs
Q2332531,3,piazzas,Piazza Torquato Tasso
Q23354,1,chateaux,Château des Sforza
Q233797,3,villages,Castelsardo
Q23409550,2,cascades,Cascata del Serpente
Q2350404,2,megalithes,Sassi de Matera
Q235163,2,villages,Cefalù
Q2356853,3,monuments,Pylônes de Messine
Q2361327,3,musees,Source sacrée de Su Tempiesu
Q2368198,3,monuments,Torrazzo de Crémone
Q2372655,3,musees,Parc archéologique de Urbs Salvia
Q23735,3,villages,Vogogna
Q2382870,3,musees,Complexe nuragique de S'Arcu'e Is Forros
Q2382880,3,megalithes,S’Ena ’e Thomes
Q24038410,3,piazzas,Piazza Galvani
Q2407092,3,cathedrales,Dôme de Padoue
Q2407717,3,cathedrales,Cathédrale de Tricarico
Q241410,3,cathedrales,Basilique San Francesco di Paola
Q2417486,2,sommets,Monte Vettore
Q2418618,2,maisons,Casa Buonarroti
Q242105,1,villages,Castel Gandolfo
Q242120,3,villages,Castel San Pietro Romano
Q242126,3,villages,Castelnuovo di Porto
Q24230614,2,cascades,Cascade du loup
Q2425141,3,abbayes,Abbaye Saint-Vincent du Volturne
Q243148,3,villages,Percile
Q243456,3,megalithes,Cumes
Q243467,3,villages,Subiaco
Q2438157,3,lacs,Lac de Dobbiaco
Q2440615,3,megalithes,Tombe du Triclinium
Q2440621,3,megalithes,Tombe des Augures
Q244220,3,villages,Bleggio Superiore
Q2448521,3,sommets,Monte Altissimo di Nago
Q244952,1,cathedrales,Église Santa Maria delle Grazie de Milan
Q2449559,3,megalithes,Nauloque
Q2457847,3,sommets,Mont Toc
Q2461943,3,megalithes,Nécropole de Tuvixeddu
Q246478,3,villages,Bondone
Q246524,3,villages,Borgo Valsugana
Q247451,2,chateaux,Château du Bon-Conseil
Q24887975,2,plages,Cala Fuili
Q24935534,3,dunes-marais,Saline di Carloforte
Q24936766,3,chateaux,Château Dentice di Frasso
Q24938870,3,maisons,Museo della battaglia e di Anghiari
Q24942338,3,monuments,Tour de Montesarchio
Q24942423,3,chateaux,Château ducal de Ceglie Messapica
Q24942425,3,chateaux,Château de Mesagne
Q250142,3,sommets,Monte Galero
Q25043414,3,megalithes,Ripari Villabruna
Q2506967,3,maisons,Villa Piovene
Q2517428,3,musees,Palazzo della Ragione de Padoue
Q2518014,3,megalithes,Terina
Q2518166,2,lacs,Lac de Campotosto
Q2518724,3,musees,Musée de Castelvecchio
Q252074,3,lacs,Lac de Caldaro
Q2525201,3,maisons,Villa Grock
Q2525507,2,maisons,Villa Necchi Campiglio
Q25296984,3,monuments,Palais de la Lieutenance autrichienne
Q2530284,2,sommets,Mont Circé
Q253241,1,megalithes,Su Nuraxi
Q2560897,3,musees,Palais Farnèse
Q2560918,3,sommets,Monte Sernio
Q2564175,2,megalithes,Nécropole de Monterozzi
Q256486,2,cathedrales,Cathédrale Notre-Dame-de-l'Assomption de Naples
Q256790,1,chateaux,Forteresse de Fenestrelle
Q2573936,3,monuments,Palais Porto
Q2576260,3,sommets,Mont Cermis
Q2592967,3,sommets,Monte San Cristoforo
Q2595439,3,iles,Isola di Foradada
Q259658,2,phares,Phare du Mont Circé
Q2603961,3,monuments,Palazzi Barbaro a San Vidal
Q261233,2,musees,Museo del Novecento
Q261439,2,monuments,Teatro Massimo Vittorio Emanuele
Q2623043,3,lacs,Lago del Turano
Q2624890,3,monuments,Porta Garibaldi
Q2631149,3,sommets,Mont Velino
Q263305,3,villages,Vipiteno
Q2634480,2,abbayes,Abbaye de Farfa
Q2636862,1,piazzas,Prato della Valle
Q2639843,3,cathedrales,Basilique San Gaudenzio de Novare
Q2641550,2,sommets,Mont Cusna
Q2644227,3,monuments,Almo Collegio Borromeo
Q265298,3,villages,Campo Ligure
Q265384,2,monuments,Colonne de Marc-Aurèle
Q266587,3,sommets,Monts Alburni
Q267005,3,villages,Moneglia
Q268067,3,villages,Apricale
Q268361,3,villages,Cervo
Q268558,3,villages,Cipressa
Q2688899,3,maisons,Villa Poiana
Q268902,3,villages,Diano Castello
Q269476,3,villages,Perinaldo
Q269808,2,villages,Seborga
Q269823,3,villages,Taggia
Q269831,2,villages,Triora
Q2699249,2,megalithes,Temple d'Apollon
Q269943,3,villages,Ameglia
Q270058,3,villages,Brugnato
Q270151,3,villages,Deiva Marina
Q270164,3,villages,Framura
Q270189,3,villages,Lerici
Q270320,3,villages,Varese Ligure
Q270328,2,villages,Vernazza
Q270548,3,villages,Borgio Verezzi
Q2705493,2,musees,Triennale de Milan
Q2705822,3,megalithes,Siris
Q270593,3,villages,Castelbianco
Q270606,3,villages,Castelvecchio di Rocca Barbena
Q270613,3,villages,Celle Ligure
Q2706867,3,musees,Musée Ferrari
Q270737,3,villages,Finale Ligure
Q270761,3,villages,Laigueglia
Q270858,3,villages,Millesimo
Q270968,3,villages,Noli
Q2713844,3,cathedrales,Cathédrale Santa Maria Matricolare de Vérone
Q2717091,3,sommets,Mont Ortigara
Q2717102,2,piazzas,Piazza delle Erbe
Q2718057,2,piazzas,Piazza Grande
Q2719120,3,monuments,Palazzo Terragni
Q271928,2,musees,Palais de la Seigneurie
Q2722506,3,maisons,Villa Valmarana Bressan
Q272777,1,megalithes,Villa d'Hadrien
Q272968,3,megalithes,Élée
Q2738834,3,cathedrales,Cathédrale de Salerne
Q2739100,2,monuments,Palais des papes de Castel Gandolfo
Q2739127,3,musees,Galerie nationale de l'Ombrie
Q2739545,3,monuments,Caffè Pedrocchi
Q27503671,3,musees,Tombeau des géants de Coddu Vecchiu
Q2755827,2,abbayes,Abbaye de la Novalaise
Q277433,3,cathedrales,Cathédrale d'Altamura
Q277839,3,villages,Oratino
Q278225,3,villages,Sepino
Q2783781,3,piazzas,Piazza San Babila
Q279187,3,villages,Fornelli
Q279196,3,villages,Frosolone
Q27989402,3,monuments,Palais Mezzabarba
Q27989502,3,monuments,Palazzo del Sedile
Q27989760,3,monuments,Palais Pepoli Campogrande
Q28001091,3,chateaux,Château de Pizzo
Q2817359,3,sommets,Gazzirola
Q28215083,3,megalithes,Ticinum
Q28219837,3,megalithes,Adranon
Q282554,2,cathedrales,Cathédrale Notre-Dame-de-l'Assomption de Sienne
Q282839,1,grottes,Oreille de Denys
Q2836365,2,musees,Musée de l'Automobile de Turin
Q28375369,1,phares,Phare du Janicule
Q28375375,2,phares,Faro Voltiano
Q28375947,1,phares,Phare de Santa Maria di Leuca
Q28376417,2,phares,Phare de San Benedetto del Tronto
Q284719,2,monuments,Basilique palladienne
Q284789,3,villages,Sadali
Q2860643,3,rochers,Arco naturale
Q28668608,3,maisons,Villa Arrigona
Q28727449,3,musees,Museo del violino
Q2882456,2,jardins,Jardin botanique de Brera
Q2883692,3,cathedrales,Baptistère de Parme
Q2885181,3,monuments,Palais Bevilacqua
Q2885882,3,lacs,Lac Ampollino
Q2886984,2,abbayes,Basilique Saint-André
Q289414,3,cathedrales,Église des Girolamini
Q290549,1,musees,Musée de Capodimonte
Q2910855,3,villages,Borghetto
Q2914373,3,megalithes,Chisra
Q29286,1,musees,Palais Pitti
Q2933429,1,plages,Cala Goloritzé
Q29371,3,villages,Asolo
Q2937113,2,plages,Cap Spartivento
Q29402,3,villages,Cison di Valmarino
Q2940748,3,maisons,Casa Boccaccio
Q2940753,3,monuments,Maison Fenoglio-La Fleur
Q2940761,2,maisons,Casa Santi
Q2940779,3,maisons,Casa di Ludovico Ariosto
Q2941087,3,monuments,Casino Mediceo di San Marco
Q2941392,3,megalithes,Castello Barbarossa
Q2942522,3,cathedrales,Cathédrale Santa Maria d'Anagni
Q2942535,3,cathedrales,Cathédrale d'Agrigente
Q2942544,3,cathedrales,Cathédrale d'Andria
Q2942556,3,cathedrales,Cathédrale d'Ischia
Q2942559,3,cathedrales,Cathédrale d'Isernia
Q2942572,3,cathedrales,Cathédrale d'Otrante
Q2942598,3,cathedrales,Cathédrale de Caiazzo
Q2942656,3,cathedrales,Cathédrale de Fabriano
Q2942710,3,cathedrales,Cathédrale de Matera
Q2942718,3,cathedrales,Cathédrale de Monopoli
Q2942757,3,cathedrales,Cathédrale de Potenza
Q2942769,3,cathedrales,Cathédrale de Ravenne
Q2942818,3,cathedrales,Cathédrale de Spolète
Q2943,1,cathedrales,Chapelle Sixtine
Q294687,3,villages,Atzara
Q295486,3,villages,Mezzano
Q2967836,3,chateaux,Château Baradello
Q2967998,3,chateaux,Château Sarriod de la Tour
Q2968007,3,chateaux,Château Tramontano
Q2968035,3,chateaux,Château d'Aci
Q2968191,2,chateaux,Château d'Aymavilles
Q2968346,3,chateaux,Château d'Ussel
Q2968443,3,chateaux,Château de Barletta
Q2969002,3,chateaux,Château de Cly
Q2969832,2,chateaux,Château de Masino
Q2970574,3,chateaux,Château de Saint-Pierre
Q297133,3,villages,Ossana
Q2972664,3,musees,Cimetière militaire du Monte Grappa
Q298712,3,villages,Pieve Tesino
Q29997039,3,maisons,Villa La Gaeta
Q30285659,3,plages,Spiaggia del Lazzaretto
Q30288096,3,plages,Spiaggia del Relitto
Q303853,3,sommets,Aspromonte
Q3040241,3,megalithes,Drepana
Q304108,2,iles,Isola dei Pescatori
Q3045561,3,cathedrales,Dôme de Pordenone
Q306153,2,abbayes,Abbaye de San Galgano
Q306162,3,abbayes,Abbaye de San Liberatore a Majella
Q3072384,3,villages,Finalborgo
Q3087562,3,cathedrales,Fresques de la chapelle Ovetari
Q30889812,3,chateaux,Château de Santa Severina
Q3105331,2,jardins,Giardino delle Rose
Q3117098,3,megalithes,Grotte Guattari
Q3117235,3,grottes,Grotte du Gel
Q31445600,2,volcans,Stromboli
Q3162382,2,jardins,Jardin botanique alpin Saussurea
Q31678237,3,sommets,Monte Mònega
Q3183228,2,chateaux,Château Visconti
Q3215012,3,lacs,Lac Liscia
Q321506,3,musees,Camp de Fossoli
Q3215066,3,lacs,Lac Misérin
Q3215397,3,lacs,Lac de Canterno
Q3215512,3,lacs,Lac de Piediluco
Q3216286,3,lacs,Lagune de Caorle
Q3216288,3,dunes-marais,Lagune de Marano
Q32186691,3,chateaux,Château de Pignatelli della Leonessa
Q321950,3,monuments,Teatro Comunale
Q3239505,3,chateaux,Château d'Otrante
Q326968,3,villages,Tenno
Q327930,3,villages,Vigo di Fassa
Q327983,1,musees,Palais de Caserte
Q3280232,3,maisons,Maison natale de Giuseppe Verdi
Q3290960,3,lacs,Lago di Barrea
Q329967,1,megalithes,Paestum
Q33014801,3,maisons,Museo ebraico Fausto Levi
Q3309,3,sommets,Mont Forno
Q3322070,3,sommets,Mont Rovella
Q3322114,3,sommets,Mont Sirente
Q3322117,3,sommets,Mont Solaro
Q3322219,3,sommets,Mont de la Gragliasca
Q3322556,3,sommets,Monte Morello
Q3328400,3,musees,Museo civico di storia naturale de Gênes
Q3328410,3,musees,Museo dell'Opera del Duomo
Q3328416,3,musees,Museo delle sinopie
Q3329137,2,maisons,Musée Enzo-Ferrari
Q3329188,3,musees,Musée étrusque Guarnacci
Q3329238,3,musees,Musée Lamborghini
Q3329363,2,maisons,Musée Stibbert
Q3329484,3,musees,Musée archéologique national de Chiusi
Q3329487,1,musees,Musée archéologique national de Paestum
Q3330090,3,musees,Musée de la villa Guinigi de Lucques
Q3330426,3,maisons,Musée du Corail - Collection privée Liverino
Q3330620,3,musees,Musée international de la céramique de Faenza
Q3330623,3,musees,Musée International et Bibliothèque de la Musique
Q3330748,3,maisons,Musée naval romain
Q33325267,3,plages,Bagni comunali Lanterna
Q33325330,1,plages,Baia del Silenzio
Q33325718,3,plages,Cala Biriola
Q33325734,2,plages,Cala Civette
Q33325838,3,plages,Cala macchia mala
Q33325861,3,plages,Cala Osalla di Dorgali
Q33326324,3,plages,Eloro Beach
Q33326947,3,plages,La Marmorata
Q33327535,3,plages,Marina di Orosei
Q33331258,3,plages,Playa Lido Garibaldi
Q33331787,3,plages,Playa San Vito Lo Capo
Q33332819,3,plages,Punta della suina
Q33332880,3,plages,Rena Bianca
Q33333130,2,plages,Plage de Scivu
Q33334077,3,plages,Spiaggia di Centrale
Q33334286,3,plages,Spiaggia de La Cinta
Q33334371,3,plages,Spiaggia dei Conigli
Q33334433,3,plages,Spiaggia dei Pescatori
Q33334665,3,plages,Lido di Orrì
Q33334878,3,plages,Spiaggia Del Romazzino
Q33335145,3,plages,Spiaggia dell'Isuledda
Q33335190,3,plages,Spiaggia della Baia Salinedda
Q33335398,2,plages,Spiaggia della Pelosa
Q33335467,3,plages,Spiaggia della Punticeddha
Q33336019,3,plages,Spiaggia di Baja Sardinia
Q33336368,3,plages,Spiaggia di Cala dei Gabbiani
Q33336503,3,plages,Spiaggia di Cala Liberotto
Q33336576,3,plages,Spiaggia di Cala Mariolu
Q33337250,3,plages,Spiaggia di Chia
Q33337632,3,plages,Spiaggia di Fertilia
Q33337979,3,plages,Spiaggia di Genn'e Mari
Q33338374,3,plages,Spiaggia di Las Tronas
Q33338482,3,plages,Spiaggia di Li Cossi
Q33338698,3,plages,Spiaggia di Mari Ermi
Q33339453,3,plages,Spiaggia di Palmasera
Q33339703,3,plages,Plage de Portixeddu
Q33339853,3,plages,Spiaggia di Porto Frailis
Q33340174,3,plages,Spiaggia di Punta Est
Q33340224,3,plages,Spiaggia di Punta Molentis
Q33340357,3,plages,Spiaggia di Rena di Levante
Q33340670,3,plages,Spiaggia di San Giovanni
Q33340706,3,plages,Spiaggia di San Giovanni di Sinis
Q33340743,3,plages,Spiaggia di San Michele
Q33340816,3,plages,Spiaggia di Sansone
Q33340834,3,plages,Spiaggia di Santa Caterina
Q33340936,3,plages,Spiaggia di Santa Maria Navarrese
Q33341080,3,plages,Spiaggia di Senigallia
Q33341204,3,plages,Spiaggia di Solanas
Q33341387,3,plages,Spiaggia di Su Barone
Q33341490,1,plages,Spiaggia di Su Tiriarzu
Q33341661,3,plages,Spiaggia di Torre dei Corsari
Q33341794,3,plages,Spiaggia di Tropea
Q33342685,3,plages,Spiaggia di Is Arutas
Q33342792,3,plages,Spiaggia di La Licciola
Q33343434,3,plages,Spiaggia di Lungomare d'Annunzio
Q33343703,3,plages,Spiaggia di Milano Marittima
Q33344208,3,plages,Spiaggia della Speranza
Q33345181,3,plages,Spiaggia Urbani
Q33345215,3,plages,Spiaggia di Vendicari
Q33345233,3,plages,Spiaggia di Vendicio
Q333844,2,abbayes,Abbaye de Bobbio
Q333906,1,musees,Musées du Capitole
Q334022,2,abbayes,Abbaye de Marienberg
Q334051,1,abbayes,Abbaye du Mont-Cassin
Q334074,3,abbayes,Abbaye de Nonantola
Q334276,3,abbayes,Abbaye de Sant'Antimo
Q334365,2,abbayes,Abbaye Saint-Fructueux-de-Tarragone
Q334414,2,abbayes,Abbaye de Saint-Clément de Casauria
Q3360829,3,monuments,Palais Bo
Q3361073,3,monuments,Palais des Consuls
Q3361303,3,monuments,Palazzo Ducale
Q3361310,3,monuments,Palazzo Massari
Q3361347,3,maisons,Palazzo Viti
Q3364250,3,jardins,Parc des Cascine
Q3372473,3,monuments,Palais Pisani Moretta
Q3378175,1,phares,Phare de Bari
Q3382247,2,piazzas,Piazza Ducale
Q3382256,3,piazzas,Piazza Libertà
Q3382260,2,piazzas,Piazza del Duomo
Q3382261,2,piazzas,Piazza del Popolo
Q338330,2,musees,Galeries de l'Académie
Q338367,2,musees,Académie Carrara
Q338531,3,sommets,Monte Grona
Q3388589,3,musees,Pinacothèque Tosio Martinengo
Q3390745,2,piazzas,Place Émile Chanoux
Q3392526,1,grottes,Grotte de Cavallone
Q3393181,1,plages,Poetto
Q340757,1,villages,La Maddalena
Q34107,3,villages,Monterosso Almo
Q3437424,3,chateaux,Rocca Paolina
Q34605,3,villages,Montagnana
Q34638,3,villages,Arquà Petrarca
Q3469627,3,megalithes,Salapia
Q3471768,3,cathedrales,Sanctuaire de la Consolata
Q34805,3,villages,Bard
Q34834195,2,plages,Capo Calavà
Q34834485,2,plages,Enfola
Q34835656,3,plages,Capo San Marco
Q34835717,3,plages,Capo Sandalo
Q34921,1,piazzas,Place du Capitole
Q3493796,3,sommets,Pomagagnon
Q3501046,3,musees,Studiolo de Frédéric III de Montefeltro
Q35036,3,villages,Étroubles
Q35049,3,villages,Fontainemore
Q3506938,3,monuments,Palais Mozzi
Q3512775,3,sommets,Marmontana
Q3516755,3,monuments,Teatro Donizetti
Q3516769,3,monuments,Teatro Rossini
Q3517528,3,megalithes,Temple d'Isis
Q3517634,3,musees,Temple de Volta
Q3527898,3,monuments,Théâtre philharmonique de Vérone
Q3527911,3,musees,Théâtre romain d'Aoste
Q3531116,3,megalithes,Tombe des Reliefs
Q3548146,3,sommets,Monte Bìvera
Q3558833,3,megalithes,Villa de Tibère
Q3558847,3,musees,Villa del Principe
Q3558929,3,musees,Villa royale de Marlia
Q35722561,3,lacs,Lac de Cavedine
Q3585946,3,cathedrales,Église des Érémitiques de Padoue
Q3593327,3,iles,Île d'Ustica
Q3593349,2,iles,Île de Capraia
Q3603171,3,abbayes,Abbaye Santa Maria in Montesanto
Q3603222,2,abbayes,Abbaye Saint-Jean-l'Évangéliste
Q3604770,3,megalithes,Civitavecchia
Q3605952,3,megalithes,Aequum Tuticum
Q3607380,3,megalithes,Agrigente
Q3608881,3,villages,Albori
Q3620872,3,sommets,Apennin campanien
Q3620885,3,sommets,Appennino siculo
Q3621362,3,jardins,Arboretum de Vallombrosa
Q3621772,3,monuments,Arc d'Hadrien
Q3621786,3,megalithes,Arc de Riccardo
Q3621793,3,monuments,Arc de Trajan
Q3621968,3,megalithes,Santuario di Hera Lacinia
Q3621979,3,megalithes,Zone archéologique de San Pietro degli Schiavoni
Q3622428,3,megalithes,Argimusco
Q3626844,3,megalithes,Marruvium
Q3627904,3,megalithes,Aternum
Q3629554,3,megalithes,Augusta Bagiennorum
Q3635719,3,cathedrales,Basilique Saint-Prosper de Reggio d'Émilie
Q3635774,3,cathedrales,Basilique Santa Maria in Porto
Q3636122,3,monuments,Bastion de Malte
Q3639574,3,maisons,Biblioteca comunale Classense
Q3640190,3,musees,Biosphère
Q3645134,3,megalithes,Brixellum
Q3649988,2,plages,Cala Luna
Q3649992,2,plages,Cala Violina
Q3654617,3,piazzas,Campo San Geremia
Q3654618,3,piazzas,Campo San Luca
Q3654630,3,piazzas,Campo Santi Giovanni e Paolo
Q3655702,3,megalithes,Pandosie
Q3657072,3,megalithes,Capitolium
Q3657128,2,plages,Capo Figari
