# Niveau de chaque lieu tel que le curateur l'a vu à sa dernière revue.
#
# Le niveau d'un lieu n'est pas une propriété du lieu : c'est son rang dans sa
# collection. Ajouter un signal au score, ou seulement collecter dix lieux de
# plus, peut donc faire descendre un lieu qu'on avait validé — sans que rien ne
# le dise.
#
# Ce fichier est la photographie du dernier état VU. `build` compare et signale
# les écarts ; `apply-review` la met à jour, parce que c'est le moment où le
# curateur a regardé.
#
wikidata_id,tier,theme,name
Q1758359,1,grottes,Grotte du Pech Merle
Q1758416,3,musees,Musée du Montparnasse
Q1758497,1,ponts,Pont Royal
Q1758703,3,sommets,La Tournette
Q1759146,3,sommets,Hauts-Forts
Q17605756,2,gorges,Gorges de la Carança
Q17644673,3,grottes,Roc de Marsal
Q1770845,2,phares,Phare des Baleines
Q1773424,1,ponts,Pont de pierre
Q1774965,3,abbayes,Abbaye d'Auberive
Q1775013,3,abbayes,Abbaye de Belleperche
Q1775231,3,abbayes,Abbaye de Fontmorigny
Q1775489,3,abbayes,Abbaye Notre-Dame de Langonnet
Q1775540,3,abbayes,Abbaye de Loc-Dieu
Q1775544,3,abbayes,Abbaye de Longuay
Q1775889,3,abbayes,Abbaye de Saint-Benoît-en-Woëvre
Q1776233,3,abbayes,Abbaye de Vauclair
Q1776236,3,abbayes,Abbaye de Valloires
Q177657,2,grottes,Grotte de Villars
Q1777218,2,monuments,Arc antique d'Orange
Q17783615,2,phares,Phare de Contis
Q1779659,2,monuments,Tour de l'Horloge
Q1780440,3,cathedrales,Cathédrale Saint-Fulcran de Lodève
Q178065,1,musees,Centre national d'art et de culture Georges-Pompidou
Q1780937,3,megalithes,Pont Julien
Q1782606,1,maisons,Musée national Eugène-Delacroix
Q1783956,1,musees,Musée d'Arts de Nantes
Q1787326,3,chateaux,Château de Fougères-sur-Bièvre
Q1788518,3,cathedrales,Ancienne cathédrale Saint-Trophime à Arles
Q1789782,3,chateaux,Château de Candé
Q1789926,3,chateaux,Château de Flers
Q1790386,3,megalithes,Cryptoportique de Reims
Q1795927,3,musees,Musée d'archéologie méditerranéenne
Q179656,2,monuments,Arènes de Nîmes
Q1798646,1,dunes-marais,Brière
Q1798794,3,musees,Ouvrage de La Ferté
Q1798855,1,plages,La Hague
Q1799090,1,megalithes,La Roche-aux-Fées
Q1799232,3,megalithes,Allée couverte de la Ville-Bouquet
Q179949,2,villages,Navarrenx
Q1799604,3,lacs,Lac Noir
Q1799622,2,lacs,Lac de Chalain
Q1799627,3,lacs,Lac de Melo
Q1799634,1,lacs,Lac de Serre-Ponçon
Q1799643,2,lacs,Lac du Der-Chantecoq
Q18005355,3,cascades,Cascade de Mérelle
Q18005444,3,grottes,Grotte du Pape
Q18005497,3,cascades,Petite Cascade de Tendon
Q18005532,3,cascades,Saut des Cuves
Q18009259,2,cascades,Grande Cascade de Tendon
Q180136,3,sommets,Montagne d'Alaric
Q180274,1,cathedrales,Cathédrale Notre-Dame de Chartres
Q1806812,2,megalithes,Lattara
Q180709,2,abbayes,Grande Chartreuse
Q1808966,3,chateaux,Château de Villesavin
Q1809044,2,phares,Phare de la Jument
Q1809766,2,maisons,Site corbuséen du Cap Martin
Q181189,1,megalithes,Arènes d'Arles
Q1812334,3,musees,Forteresse de Mimoyecques
Q1815544,3,chateaux,Château de châteaudun
Q1815574,3,chateaux,Château de Biron
Q181605,3,villages,Lagrasse
Q1816468,1,grottes,Fontaine de Vaucluse
Q1816823,1,ponts,Pont Valentré
Q181700,3,abbayes,Abbaye Notre-Dame d'Aiguebelle
Q1817089,2,monuments,Beffroi d'Arras
Q1817122,3,chateaux,Château d'Écouen
Q181804,3,villages,Ségur-le-Château
Q1822513,3,monuments,Palais Rohan
Q1826410,3,megalithes,Palais Gallien
Q1833461,2,abbayes,Abbaye Saint-Germer-de-Fly
Q1836325,2,sommets,Mont Aigoual
Q1837168,2,grottes,Grotte de Saint-Marcel
Q18380241,3,cascades,Saut du Bouchot
Q18386999,3,chateaux,Château de Canisy
Q18415062,2,volcans,Piton de Bébour
Q1841842,3,cathedrales,Basilique Saint-Nazaire-et-Saint-Celse de Carcassonne
Q184407,1,cathedrales,Basilique Saint-Denis
Q1851283,3,musees,Musée Unterlinden
Q1851987,2,jardins,Château de Sourches
Q185444,3,villages,Beynac-et-Cazenac
Q185479,2,chateaux,Château d'Ussé
Q18578013,3,maisons,Maison de la photographie des Landes
Q18578014,3,maisons,Maison de Monsieur Beynier
Q1858504,2,abbayes,Abbaye Saint-Victor de Marseille
Q1859459,2,maisons,Château de La Brède
Q1860484,3,abbayes,Abbaye Notre-Dame de Ganagobie
Q1862379,3,chateaux,Château d'Esparron-de-Verdon
Q1863573,3,chateaux,Fort du Salbert
Q186536,2,chateaux,Fort de Douaumont
Q18713494,3,abbayes,Carmel de Lisieux
Q18736638,3,maisons,Studios de Bry-sur-Marne
Q18745402,3,plages,Pointe Faula
Q187483,3,musees,Tapisserie de Bayeux
Q1876013,3,megalithes,Lugdunum Convenarum
Q1876458,3,chateaux,Château des Rois ducs
Q18785766,3,plages,Pointe de Penvins
Q1884446,3,chateaux,Château de Mesnil-Voisin
Q1885888,2,maisons,Domaine de George Sand
Q1885892,3,maisons,Maison de Louis Pasteur à Arbois
Q188856,1,monuments,Panthéon
Q1889428,3,musees,Musée des Monuments français
Q1895555,3,chateaux,Château de Fléchères
Q189764,1,megalithes,Pont du Gard
Q190063,1,iles,Île de la Cité
Q190171,2,villages,Mosset
Q1906882,2,monuments,Palais du Pharo
Q191094,2,villages,Castelnou
Q1918916,3,grottes,Grotte de Massabielle
Q1919398,3,chateaux,Château de Doumely
Q192356,3,sommets,Le Linleu
Q192756,3,villages,Sainte-Enimie
Q193193,1,monuments,Sainte-Chapelle
Q193215,1,chateaux,Château de Chenonceau
Q1932488,3,lacs,Lac Kir
Q193562,3,villages,Saint-Suliac
Q1935662,3,abbayes,Abbaye royale de Saint-Germain d'Auxerre
Q19365734,3,musees,Musée national de la Marine de Toulon
Q19368619,3,cascades,Puits des Tines
Q19371162,2,cascades,Cascade de Cerveyrieu
Q19387976,3,maisons,Maison Claude Debussy
Q19387992,3,maisons,Le Prieuré
Q1945381,3,sommets,Plateau d'Avron
Q1945401,3,megalithes,Mont Lassois
Q1945426,3,sommets,Mont Ormel
Q1945508,3,sommets,Vuache
Q194569,3,villages,Turenne
Q1950969,3,sommets,Moure de la Gardille
Q1952944,2,musees,Musée de Grenoble
Q1954498,3,musees,Musée Nissim-de-Camondo
Q1955739,3,musees,Musée des Beaux-Arts de Dijon
Q1955741,2,musees,Musée de l'Arles antique
Q1959841,3,chateaux,Château de Madame du Barry
Q19606799,3,jardins,Jardin zen d'Erik Borja
Q196690,3,villages,Saint-Robert
Q1966959,3,musees,Maison Picassiette
Q19675,1,musees,Musée du Louvre
Q1970151,2,iles,Île d'Yeu
Q1973935,3,abbayes,Prieuré de Serrabone
Q197482,3,chateaux,Château des Rochers-Sévigné
Q1975253,3,megalithes,Nécropole de la Boixe
Q19799735,3,jardins,Domaine départemental de Sceaux - château de Sceaux
Q1983,3,villages,Oingt
Q1989567,3,chateaux,Château de Gaillon
Q1992203,3,megalithes,Temple de Diane
Q199234,1,phares,Phare de Cordouan
Q19935392,3,maisons,Maison natale d'Auguste Bartholdi
Q1994367,2,plages,Cap d'Antibes
Q19945094,3,jardins,Jardin des Combattants de la Nueve
Q19951965,2,grottes,Grotte Chauvet 2 - Ardèche
Q1996069,1,musees,Musée de l'Armée
Q1996107,2,monuments,Beffroi de l’Hôtel de Ville de Lille
Q1999693,2,grottes,Grottes de Cougnac
Q199979,2,abbayes,Abbaye Saint-Guénolé de Landévennec
Q200004,3,abbayes,Abbaye Sainte-Madeleine du Barroux
Q2000339,3,musees,Pavillon de l'Arsenal
Q2001212,2,lacs,Lac de Vassivière
Q2002378,3,abbayes,Abbaye Notre-Dame de Morienval
Q2002436,3,abbayes,Abbaye Notre-Dame de l'Assomption de Châtres
Q2002490,3,cathedrales,Basilique Notre-Dame d'Avioth
Q2007231,2,maisons,Château des Milandes
Q20083915,3,cascades,Cascade Charlemagne
Q20084157,3,cascades,Cascade du Rudlin
Q20103936,3,abbayes,Abbaye royale de Sorèze
Q2011703,3,jardins,Arboretum de Chèvreloup
Q20127498,3,cascades,Cascade de Faymont
Q20127616,3,megalithes,Ruines romaines de Nérac
Q20127619,3,cascades,Saut de la Cuve
Q201428,1,chateaux,Château de Fontainebleau
Q20182455,3,megalithes,Pierre de la Fade
Q20203644,3,jardins,Parc Rives-de-Seine
Q2024489,3,sommets,Pic d'Arlas
Q2030404,3,sommets,Pic d'Orhy
Q2030715,1,jardins,Parc de Saint-Cloud
Q2032139,3,chateaux,Château de Serrant
Q2032524,3,chateaux,Château d'Anet
Q2036663,3,musees,Musée national de Préhistoire
Q2037477,3,plages,Plages du Prado
Q2038362,3,lacs,Étang de Leucate
Q20401294,2,gorges,Ravine Fleurs Jaunes
Q204645,2,plages,Presqu'île de Giens
Q2048162,3,megalithes,Bagacum Nerviorum
Q204979,1,villages,Vézelay
Q2051933,1,gorges,Gorges de la Jonte
Q2051953,3,jardins,Parc André-Citroën
Q205367,1,chateaux,Château de Chambord
Q2054341,1,maisons,Château de Saché
Q205659,3,chateaux,Château de Lunéville
Q205682,2,ponts,Passerelle des Trois-Pays
Q2060046,3,chateaux,Château de Roquetaillade
Q2060889,3,jardins,Coulée verte René-Dumont
Q2061380,2,iles,Île d'Aix
Q2062903,3,chateaux,Château de Clagny
Q2064073,1,jardins,Jardins de la Fontaine
Q2064741,3,musees,Pavillon Vendôme
Q20669768,3,maisons,Fort Sarah Bernhardt
Q206751,3,sommets,Montagne de Reims
Q2068180,3,chateaux,Château de Trévarez
Q206823,1,cathedrales,Cathédrale Notre-Dame de Reims
Q2068910,3,chateaux,Château de Cherveux
Q20724462,3,chateaux,Château de Creil
Q2073308,3,ponts,Pont de l'Archevêché
Q20738307,3,musees,Couriot - Musée de la Mine
Q207985,1,cathedrales,Cathédrale Saint-Étienne de Bourges
Q20830925,3,chateaux,Château de Margon
Q2083316,2,iles,Bréhat
Q2084981,1,phares,Phare de Ploumanac'h
Q2085015,1,phares,Phare de la Vieille
Q2085033,2,phares,Phare des Sept-Îles
Q2085041,2,phares,Phare du Four
Q2085869,3,chateaux,Château de Vascœuil
Q20883,1,iles,Mont Saint-Michel
Q20904635,3,abbayes,Abbaye Saint-Pierre de Vertheuil
Q209064,1,sommets,Mont Ventoux
Q2092716,3,chateaux,Château de Maisons
Q2092877,3,monuments,Tour de la Babotte
Q2093924,2,chateaux,Château d'Abbadia
Q2095479,3,chateaux,Château de Clermont
Q2096741,3,sommets,Montagne de Lure
Q20971142,3,plages,Pointe de Barfleur
Q20971734,3,maisons,Maison-école du Grand Meaulnes
Q2098121,2,sommets,Planche des Belles Filles
Q2100387,2,grottes,Grotte de Lombrives
Q21009458,3,chateaux,Château de Tallard
Q21013094,2,grottes,Salle de la Verna
Q210180,3,sommets,Mont Bénara
Q21027209,3,cascades,Cascade du Heidenbad
Q21027228,2,iles,Île de Saint-Cado
Q2103611,3,musees,Maillé-Brézé
Q2103623,2,ponts,Pont Jacques-Gabriel
Q2103625,2,ponts,Pont Flavien
Q2103675,3,megalithes,Pont roman de Mane
Q2105026,3,megalithes,Porte d'Arroux
Q2105265,3,sommets,Grand Veymont
Q2107701,3,abbayes,Abbaye Saint-Georges de Boscherville
Q21099746,3,cascades,Cascade de la Lauch
Q21099752,3,cascades,Cascade du Nideck
Q21099819,3,cascades,Saut de l'Ognon
Q21099820,3,megalithes,Site antique de Drevant
Q2111621,2,monuments,Palais des ducs de Bourgogne
Q211684,2,villages,Barfleur
Q2119428,2,sommets,Puy Mary
Q2124804,3,cathedrales,Cathédrale Saint-Louis de Versailles
Q212962,2,villages,Ainhoa
Q21328903,3,lacs,Estany de Font Negra
Q2141290,3,cathedrales,Basilique Notre-Dame de Brebières
Q2142824,3,chateaux,Château de Rougemont
Q214568,1,iles,Île-d'Aix
Q21479865,3,plages,Cap Béar
Q21485498,2,megalithes,Tasciaca
Q21532108,2,volcans,Puy de Jume
Q21582221,3,maisons,Musée du Maréchal Joffre
Q216357,3,monuments,Arche de la Défense
Q2172329,2,megalithes,Jardin des Vestiges
Q217452,1,abbayes,Basilique Sainte-Marie-Madeleine
Q2175251,3,villages,Yèvre-le-Châtel
Q2176795,3,chateaux,Château de Bourdeilles
Q217925,1,jardins,Champ-de-Mars
Q2179571,3,megalithes,Pont romain de Saint-Thibéry
Q2179572,3,megalithes,Pont romain de Vaison-la-Romaine
Q218151,1,dunes-marais,Camargue
Q2182798,1,cirques,Cirque de Navacelles
Q2182818,3,chateaux,Château de Gizeux
Q2186251,3,chateaux,Château de Florac
Q2189282,3,cathedrales,Cathédrale Saint-Étienne de Limoges
Q2190858,3,chateaux,Château de Bazoches
Q2192076,3,chateaux,Château de Cropières
Q2192677,3,musees,Disneyland Railroad
Q21939,3,villages,Rodemack
Q21977,3,villages,Saint-Quirin
Q2200332,3,sommets,Haut Folin
Q220301,1,abbayes,Abbaye de Cluny
Q2205594,3,cathedrales,Cathédrale Saint-Nicolas
Q2206135,3,chateaux,Château de Bonaguil
Q2212795,3,cathedrales,Cathédrale Saint-Spire de Corbeil-Essonnes
Q22158623,2,rochers,Manneporte
Q2229969,3,monuments,Beffroi de Dunkerque
Q2240202,3,chateaux,Château de Baugé
Q2240223,3,chateaux,Château de Beauté-sur-Marne
Q2240551,3,maisons,Château de Cirey
Q2240685,3,chateaux,Château de Durtal
Q2241121,3,chateaux,Château de Fénelon
Q2241284,3,chateaux,Château de Gratot
Q2241293,3,chateaux,Château Grimaldi
Q2242003,3,chateaux,Château de La Bussière
Q2242004,3,maisons,Château de la Possonnière
Q2242009,3,chateaux,Château de La Motte-Tilly
Q2242114,3,chateaux,Château de Champ-de-Bataille
Q2242266,3,chateaux,Château de Losse
Q2242401,3,chateaux,Château de Mehun-sur-Yèvre
Q2242766,3,chateaux,Château d'Ô
Q2243437,2,monuments,Porte d'Aix
Q22436,3,villages,Mittelbergheim
Q2243645,3,musees,Musée Rimbaud
Q2243666,3,chateaux,Château de Sully
Q2243824,3,chateaux,Château de Vault-de-Lugny
Q2248639,3,abbayes,Abbaye royale de Saint-Riquier
Q2255375,3,maisons,Musée Pasteur
Q2255651,3,chateaux,Château de Montrottier
Q2256147,1,maisons,Bibliothèque de l'Arsenal
Q2259452,3,chateaux,Château d'Annecy
Q2262571,3,iles,Île Saint-Joseph
Q2262676,3,lacs,Grand Canal de Versailles
Q2269718,2,plages,Calanque de Sormiou
Q2273181,3,plages,Cap Lardier
Q2274186,2,ponts,Passerelle Debilly
Q2284047,3,grottes,Grotte de Foissac
Q228472,1,iles,Île de Sein
Q22869,2,villages,Hunspach
Q22922427,3,maisons,Maison natale de Louis Braille
Q22923142,3,maisons,Maison de Stéphane Mallarmé
Q22924099,3,grottes,Grotte de Prinvaux
Q22939731,2,cathedrales,Rocamadour
Q22939760,3,maisons,Maison André Breton
Q22939975,3,maisons,Maison natale du maréchal Foch
Q22940359,3,chateaux,Château de Buranlure
Q22940848,3,chateaux,Château Saint-Jean de Nogent-le-Rotrou
Q22941752,3,maisons,Maison natale de Descartes
Q22942057,3,maisons,Le Grand Coteau
Q22942089,3,megalithes,Pierre Chaude
Q22943869,3,maisons,Château de Denainvilliers
Q22950387,3,chateaux,Château de Chambray
Q22951316,3,ponts,Viaduc de la Tardes
Q22951440,3,megalithes,Pierre Folle
Q22953117,3,maisons,"Maison, 24 rue du Commerce"
Q22953332,3,cathedrales,Basilique Notre-Dame de Gray
Q22960740,3,chateaux,Château d'Esquelbecq
Q2296362,1,maisons,Musée Gustave-Moreau
Q22963633,3,maisons,Château du Tertre
Q22963851,3,chateaux,Château de Crèvecœur-en-Auge
Q22964915,3,maisons,Maison de Jacques Copeau
Q22967182,3,abbayes,Couvent des Cordeliers de Charlieu
Q2297114,3,cathedrales,Cathédrale Notre-Dame-de-Nazareth d'Orange
Q22975827,3,maisons,Maison-atelier de Foujita
Q22976239,3,maisons,Musée Aristide-Bergès
Q22980586,3,maisons,Château de Vaux
Q22988051,3,maisons,Maison de La Boétie
Q22992063,3,megalithes,Menhir de Men-Bras-de-Kermar-Ker
Q22998302,3,maisons,Maison-atelier de Daubigny
Q22998303,3,maisons,Maison du Docteur Gachet
Q22998467,3,chateaux,Fort du Mont-Dauphin
Q23013104,3,plages,Plage de Sainte-Marguerite
Q2306676,3,chateaux,Vieux-château de l'Île d'Yeu
Q2308353,2,plages,Pointe Saint-Mathieu
Q2310816,3,cathedrales,Cathédrale Sainte-Marie d'Oloron
Q2315399,3,abbayes,Abbaye de Saint-Antoine-l'Abbaye
Q2315459,3,cathedrales,Basilique Saint-Eutrope de Saintes
Q2315683,3,cathedrales,Basilique d'Ars
Q2317145,2,maisons,Musée Renoir
Q2321630,2,sommets,Chamechaude
Q2321914,3,chateaux,Château de Courances
Q2327866,1,dunes-marais,Hortillonnages d'Amiens
Q23402,1,musees,Musée d'Orsay
Q2341779,2,ponts,Viaduc de Cize-Bolozon
Q2341945,3,chateaux,Château du Barroux
Q23426,1,lacs,Lac du Bourget
Q2343686,3,cathedrales,Cathédrale Sainte-Marie-de-l'Assomption de Lucciana
Q2348375,3,maisons,Maison des Jardies
Q23498359,3,maisons,Musée Charles-Louis Philippe
Q23498495,3,musees,Musée d'Art et d'Histoire de Dreux
Q2350639,3,monuments,Maison Pfister
Q2351952,2,ponts,Pont de Tancarville
Q2356811,2,chateaux,Château royal de Collioure
Q2357520,3,musees,Bibliothèque polonaise de Paris
Q23576291,3,maisons,Maison Lansyer
Q23596705,3,musees,Musée Saint-Remi
Q23639863,3,maisons,Hôtel de Cabrières-Sabatier d'Espeyran
Q23640615,3,maisons,Musée départemental Raymond Poincaré
Q2366170,3,chateaux,Château de la Pommerie
Q2371579,3,plages,Cap Croisette
Q2371597,3,cathedrales,Cathédrale Saint-Tugdual de Tréguier
Q23719013,3,maisons,Musée Murat
Q2372049,3,musees,Grande galerie de l'Évolution
Q2378450,3,chateaux,Château de Quintin
Q2380772,2,plages,Pointe des Poulains
Q2380890,3,sommets,Monts de Blond
Q2381861,3,maisons,Villa Marguerite-Yourcenar
Q23831223,3,maisons,Atelier musée Jean Lurçat
Q2385003,3,cathedrales,Cathédrale Saint-Vincent de Saint-Malo
Q2389498,2,musees,Musée de la Révolution française
Q2389536,3,musees,Aquarium de Biarritz
Q23927489,2,plages,Plage de la Mine d'Or
Q23936770,3,maisons,Musée-bibliothèque François Pétrarque
Q2398623,3,chateaux,Château de Mesnières
Q2400780,3,musees,Musée de Salagon
Q2401144,2,volcans,Piton de Grande-Anse
Q2404549,3,musees,Musée des Beaux-Arts de Tours
Q2405390,3,chateaux,Château de Montrond
Q24084606,3,plages,Cap d'Ona
Q24084613,3,plages,Cap de la Vella
Q2409187,3,chateaux,Château de Bouges
Q2411837,2,dunes-marais,Camargue gardoise
Q2412116,3,jardins,Jardin des Géants
Q2412699,3,chateaux,Château de Pontus de Tyard
Q2412975,3,chateaux,Château de Portes
Q2413347,1,phares,Phare des îles Sanguinaires
Q2415168,2,maisons,Maison de Jules Verne
Q2415426,3,chateaux,Château du Touvet
Q2418225,3,chateaux,Château de Vitré
Q2419151,2,cathedrales,Cathédrale Saint-Corentin de Quimper
Q2422758,3,chateaux,Château de Chavaniac
Q24258376,3,jardins,Parc Jean-Moulin-Les Guilands
Q2426730,3,grottes,Grottes de Bétharram
Q2427038,3,sommets,Pierre-sur-Haute
Q2427552,3,chateaux,Château de Comper
Q2428252,2,iles,Île de Molène
Q243,1,monuments,Tour Eiffel
Q243111,3,villages,Domme
Q243663,2,villages,Les Baux-de-Provence
Q2437680,3,cathedrales,Cathédrale Notre-Dame-de-l'Assomption d'Ajaccio
Q2443243,3,cathedrales,Cathédrale Saint-Pierre-et-Saint-Paul de Troyes
Q244546,1,villages,Moustiers-Sainte-Marie
Q2445818,3,musees,Musée de La Poste
Q2446035,3,monuments,Tour Perret
Q2449709,3,musees,Musée de la Contrefaçon
Q2450180,3,chateaux,Château de la Bastie d'Urfé
Q2452386,3,grottes,Grotte du Grand Roc
Q2452513,3,musees,Villa Ephrussi de Rothschild
Q2456478,3,chateaux,Château du Mesnil-Geoffroy
Q2459723,3,megalithes,Tumulus de Dissignac
Q246304,3,plages,Pointe des Espagnols
Q246317,3,villages,Sant'Antonino
Q246448,2,jardins,Parc de la Villette
Q246821,3,musees,Musée Goya
Q24692552,3,plages,Pointe des Roches
Q24695383,3,plages,Plage de Gosselin
Q2471852,3,sommets,Aiguille Croche
Q2476068,3,chateaux,Château de Tanlay
Q2483597,3,musees,Musée Fesch
Q24854841,3,plages,Plage des Raisins Clairs
Q2485743,3,sommets,Kastelberg
Q2486045,3,cathedrales,Cathédrale Saint-Christophe de Belfort
Q24874504,3,plages,Plage de Clugny
Q24874840,2,cascades,Cascade aux écrevisses
Q24874898,3,plages,Pointe Ferry
Q24878700,3,plages,Plage de l'Autre Bord
Q2488089,3,chateaux,Château de Beynes
Q2490344,3,musees,Musée national Adrien-Dubouché
Q2496002,3,chateaux,Château de Valmer
Q2499032,2,plages,Pointe de Corsen
Q2501434,3,chateaux,Château d'Eu
Q2502476,3,musees,Coupole d'Helfaut
Q250332,3,villages,Arlempdes
Q250389,3,villages,Montpeyroux
Q25063,2,grottes,Grottes de Gargas
Q2507005,3,chateaux,Château de Villemolin
Q2509175,3,lacs,Lac de Bettaniella
Q2509432,2,maisons,Domaine de la Vallée-aux-Loups
Q251083,3,grottes,Grotte des Demoiselles
Q2519300,3,grottes,Grotte de Dargilan
Q2524946,2,plages,Cap Taillat
Q2532625,2,gorges,Gorges de la Bourne
Q2538129,2,musees,Musée Toulouse-Lautrec
Q25422882,3,plages,Cap Cerbère
Q2544355,3,monuments,Mémorial national australien de Villers-Bretonneux
Q25478643,3,plages,Plage du Vieux port
Q2550799,3,sommets,Montagne Bellevue
Q2561189,3,cathedrales,Cathédrale Saint-Étienne d'Agde
Q25675349,2,rochers,Cumpuleddu
Q2570609,2,lacs,Lac d'Allos
Q2572089,3,sommets,Monte d'Oro
Q2574917,3,lacs,Lac de Gravelle
Q2579100,3,chateaux,Château des Adhémar
Q2587094,3,chateaux,Château de Ventadour
Q2588025,3,maisons,Maison d'Émile Zola
Q258818,2,lacs,Lac de Sainte-Croix
Q258911,3,villages,Lavardin
Q2592438,3,grottes,Gouffre Jean-Bernard
Q2597719,3,musees,Musée de la franc-maçonnerie
Q2599455,3,grottes,Gouffre de la Pierre Saint-Martin
Q2602923,3,maisons,Manoir de Limoëlou
Q2607651,3,sommets,Monts d'Arrée
Q2611105,3,megalithes,Portus Itius
Q2612600,3,chateaux,Château des ducs de Bar
Q26205063,3,plages,Cap Boucan Canot
Q2620702,3,musees,Musée Bonnat-Helleu
Q262295,3,lacs,Lac de l'Abbaye
Q2623549,3,musees,Musée Somme 1916
Q2627606,2,phares,Phare du cap Leucate
Q2628194,3,chateaux,Château d'Olhain
Q2628596,1,musees,Palais des Beaux-Arts de Lille
Q2633190,3,iles,Île Royale
Q2633625,3,chateaux,Château de Brest
Q2633713,3,abbayes,Abbaye Saint-Mathieu de Fine-Terre
Q264242,1,grottes,Grotte de Niaux
Q2654419,3,musees,Musée des Égouts de Paris
Q2661337,3,megalithes,Menhir de Champ-Dolent
Q2663452,2,grottes,Réseau du gouffre Berger
Q26700542,2,dunes-marais,Dune Dewulf
Q267332,3,lacs,Lac Blanc
Q267731,3,villages,La Roque-sur-Cèze
Q2680279,3,chateaux,Château de Marracq
Q2680838,3,abbayes,Abbaye de Watten
Q26972766,3,jardins,Jardin de l'UNESCO
Q2700205,2,chateaux,Château de Menthon-Saint-Bernard
Q270179,3,villages,Balazuc
Q270294,3,villages,Saint-Jean-Pied-de-Port
Q2706740,3,chateaux,Château de Belcastel
Q2711480,2,musees,Musée des Augustins de Toulouse
Q2714932,2,maisons,Musée de la Vie romantique
Q2715327,3,chateaux,Château de Castillon
Q2717848,3,musees,Bibliothèque-musée de l'Opéra
Q2721241,3,chateaux,Tour Solidor
Q272308,1,villages,Gordes
Q272364,3,villages,Gourdon
Q2723667,3,musees,Musée départemental d'archéologie Jérôme-Carcopino
Q272369,1,villages,Locronan
Q2724447,3,chateaux,Château fort de Lourdes
Q2728193,3,megalithes,Samarobriva
Q272897,3,villages,Eguisheim
Q273012,3,villages,Charroux
Q273562,2,villages,Belvès
Q273653,2,musees,Écomusée d'Alsace
Q2737833,2,cathedrales,Cathédrale Saint-Étienne de Toulouse
Q2737839,2,sommets,La Rhune
Q2738641,3,chateaux,Château des Tourelles
Q2739331,3,jardins,Jardin des plantes d'Angers
Q2739499,3,jardins,Parc Clichy-Batignolles - Martin Luther King
Q274148,3,villages,Moncontour
Q274155,2,villages,Sare
Q2743795,2,jardins,Jardin botanique de l'université de Strasbourg
Q275905,3,villages,Montréal
Q2759640,2,abbayes,Couvent des Jacobins de Toulouse
Q276063,3,megalithes,Amphithéâtre de Fréjus
Q2762952,3,cathedrales,Cathédrale Notre-Dame-de-l'Assomption de Lescar
Q2763769,3,chateaux,Château de Ray-sur-Saône
Q2769798,3,megalithes,Théâtre romain d'Autun
Q2782043,3,sommets,Grand Som
Q2782334,2,monuments,Colonne de la Grande Armée
Q278566,3,villages,La Garde-Adhémar
Q2804401,3,monuments,Tour d'Erbalunga
Q2804460,3,chateaux,Château de Hac
Q2808698,2,musees,Musée des civilisations de l'Europe et de la Méditerranée
Q281494,2,megalithes,Oppidum d'Entremont
Q28177520,3,monuments,Moulin de Pen Castel
Q281826,3,megalithes,Avaricum
Q281849,2,jardins,Jardin du rocher des Doms
Q2820275,3,abbayes,Abbaye Notre-Dame-du-Réconfort de Saizy
Q2820281,3,cathedrales,Abbaye Notre-Dame d'Évron
Q2820295,3,abbayes,Abbaye Notre-Dame de Boscodon
Q2820351,3,abbayes,Abbaye Saint-André de Meymac
Q2820371,3,abbayes,Abbaye Saint-Florentin de Bonneval
Q2820400,3,abbayes,Abbaye Saint-Magloire de Léhon
Q2820425,3,abbayes,Abbaye Saint-Pierre d'Airvault
Q2820485,3,abbayes,Abbaye Sainte-Marie de Souillac
Q2820489,3,abbayes,Abbaye Toussaint d'Angers
Q2820502,3,abbayes,Abbaye d'Alet-les-Bains
Q2820503,3,musees,Abbaye d'Arthous
Q2820549,3,abbayes,Abbaye royale de Bourgueil
Q2820580,3,abbayes,Abbaye de Déols
Q2820614,3,abbayes,Abbaye de Lonlay
Q2820621,3,abbayes,Abbaye de Menat
Q2820630,3,abbayes,Abbaye de Mondaye
Q2820659,3,abbayes,Abbaye de Port-Royal de Paris
Q2820691,3,abbayes,Abbaye de Saint-Hilaire
Q2820692,3,abbayes,Abbaye de Saint-Maur
Q2820694,3,abbayes,Abbaye de Saint-Mihiel
Q2820695,3,abbayes,Abbaye de Saint-Michel
Q2820696,3,abbayes,Abbaye de Saint-Méen
Q2820744,3,abbayes,Abbaye de Valbonne
Q2820816,3,abbayes,Abbaye royale de Celles-sur-Belle
Q282328,3,lacs,Étang du Lanoux
Q282646,3,chateaux,Château de Saint-Ulrich
Q283254,1,abbayes,Abbaye de Fontevraud
Q2835200,3,jardins,Jardin botanique du château de Vauville
Q2839983,2,phares,Phare de Calais
Q2843748,2,musees,Musée Ingres-Bourdelle
Q2844420,1,megalithes,Amphithéâtre de Saintes
Q2844421,3,megalithes,Amphithéâtre de Tours
Q2844425,3,megalithes,Amphithéâtre romain de Purpan-Ancely
Q284444,1,ponts,Pont d'Avignon
Q2845859,3,cathedrales,Cathédrale Saint-Maurice de Mirepoix
Q284649,2,plages,Pointe du Hoc
Q284933,3,chateaux,Château de Schoeneck
Q28494476,3,grottes,Grotte d'Harpea
Q2858640,3,maisons,Appartement du docteur Gagnon
